part_num,part_name,catalog,section,display_order,source_category_id,source_category,material,representative_for,notes
18575,Technic Gear 20 Tooth Double Bevel with Axle Hole Type 1 [+ Opening],"Gears, Racks & Sprockets",Bevel & Crown Gears,1,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
18942,Technic Gear Rack 1 x 14 x 2 with Axle and Pin Holes,"Gears, Racks & Sprockets",Racks & Gear Track,1,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
18946,Technic Gear 16 Tooth with Clutch on Both Sides,"Gears, Racks & Sprockets",Clutch Gears,1,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
24121,"Technic Gear Rack 1/4 Circle 11 x 11, 35 Teeth","Gears, Racks & Sprockets",Racks & Gear Track,2,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
2428,Technic Rack 1 x 20 x 2/3,"Gears, Racks & Sprockets",Racks & Gear Track,3,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
2471,Technic Gear 24 Tooth with Clutch on Both Sides,"Gears, Racks & Sprockets",Clutch Gears,2,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
2474,Technic Gear Stepper 8 Tooth,"Gears, Racks & Sprockets",Worm & Specialty Gears,3,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
27938,Technic Worm Gear Short,"Gears, Racks & Sprockets",Worm & Specialty Gears,4,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
32060,Technic Gear Timing Wheel 8 Tooth,"Gears, Racks & Sprockets",Worm & Specialty Gears,5,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
32072,Technic Knob Wheel,"Gears, Racks & Sprockets",Worm & Specialty Gears,6,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
32132,Technic Gear Rack 1 x 12 with Holes,"Gears, Racks & Sprockets",Racks & Gear Track,4,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
32170,Technic Gear Rack Double with Ball Joint,"Gears, Racks & Sprockets",Racks & Gear Track,5,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
32185,Technic Gear Rack 1 x 14 with Holes,"Gears, Racks & Sprockets",Racks & Gear Track,6,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
32198,Technic Gear 20 Tooth Bevel,"Gears, Racks & Sprockets",Bevel & Crown Gears,2,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
32269,Technic Gear 20 Tooth Double Bevel with Axle Hole Type 2 [X Opening],"Gears, Racks & Sprockets",Bevel & Crown Gears,3,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
32270,Technic Gear 12 Tooth Double Bevel,"Gears, Racks & Sprockets",Bevel & Crown Gears,4,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
32498,Technic Gear 36 Tooth Double Bevel,"Gears, Racks & Sprockets",Bevel & Crown Gears,5,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
32905,Technic Worm Gear Type 2,"Gears, Racks & Sprockets",Worm & Specialty Gears,7,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
35185,Technic Gear 20 Tooth Double Bevel with Clutch on Both Sides,"Gears, Racks & Sprockets",Clutch Gears,3,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
3590,Technic Gear 12 Tooth with Clutch on One Side,"Gears, Racks & Sprockets",Clutch Gears,4,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
3647,Technic Gear 8 Tooth,"Gears, Racks & Sprockets",Spur Gears,3,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
3648a,Technic Gear 24 Tooth [Old Style - Three axle holes],"Gears, Racks & Sprockets",Spur Gears,4,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
3648b,Technic Gear 24 Tooth [New Style with Single Axle Hole],"Gears, Racks & Sprockets",Spur Gears,5,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
3649,Technic Gear 40 Tooth,"Gears, Racks & Sprockets",Spur Gears,6,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
3650a,Technic Gear 24 Tooth Crown with Flat Teeth,"Gears, Racks & Sprockets",Bevel & Crown Gears,6,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
3650b,Technic Gear 24 Tooth Crown with Pointed Teeth,"Gears, Racks & Sprockets",Bevel & Crown Gears,7,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
3650c,Technic Gear 24 Tooth Crown with Reinforcements [New Style],"Gears, Racks & Sprockets",Bevel & Crown Gears,8,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
3743,Technic Gear Rack 1 x 4,"Gears, Racks & Sprockets",Racks & Gear Track,7,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
4019,Technic Gear 16 Tooth with Round Holes [Old Style],"Gears, Racks & Sprockets",Spur Gears,7,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
4143,Technic Gear 14 Tooth Bevel,"Gears, Racks & Sprockets",Bevel & Crown Gears,9,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
41666,Technic Arm 1 x 7 with 9 Tooth Double Bevel Gear Ends,"Gears, Racks & Sprockets",Bevel & Crown Gears,10,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
41667,Technic Arm 2 x 5 with 1/4 Gear 8 Tooth Double Bevel,"Gears, Racks & Sprockets",Bevel & Crown Gears,11,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
42529,"Technic Tread Sprocket Wheel Large Diameter 7 Holes, 14 Tooth","Gears, Racks & Sprockets",Sprockets,1,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
46372,Technic Gear 28 Tooth Double Bevel,"Gears, Racks & Sprockets",Bevel & Crown Gears,12,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
4716,Technic Worm Gear,"Gears, Racks & Sprockets",Worm & Specialty Gears,8,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
5405,Technic Knob Wheel 45° Offset,"Gears, Racks & Sprockets",Worm & Specialty Gears,9,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
569,Technic Gear 9 Large Tooth,"Gears, Racks & Sprockets",Spur Gears,8,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
570,Technic Gear 15 Large Tooth,"Gears, Racks & Sprockets",Spur Gears,9,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
572,Technic Gear 21 Large Tooth,"Gears, Racks & Sprockets",Spur Gears,10,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
57519,Technic Tread Sprocket Wheel Large 10 Tooth,"Gears, Racks & Sprockets",Sprockets,2,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
57520,Technic Tread Sprocket Wheel Small 6 Tooth,"Gears, Racks & Sprockets",Sprockets,3,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
62821a,"Technic Gear Differential with Inner Tabs and Open Center, 28 Bevel Teeth","Gears, Racks & Sprockets",Differentials,1,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
62821b,"Technic Gear Differential with Inner Tabs and Closed Center, 28 Bevel Teeth [Beveled Edge]","Gears, Racks & Sprockets",Differentials,2,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
62821c,"Technic Gear Differential with Inner Tabs and Closed Center, 28 Bevel Teeth [Sharp Edge]","Gears, Racks & Sprockets",Differentials,3,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
64781,Technic Gear Rack 1 x 13 with Axle and Pin Holes,"Gears, Racks & Sprockets",Racks & Gear Track,8,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
6539,"Technic Driving Ring 2L, 4 Ridges","Gears, Racks & Sprockets",Clutch Gears,5,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
65413,Differential Gear - 28 Tooth with Round Axle Hole,"Gears, Racks & Sprockets",Differentials,4,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
65414,Differential Gear House,"Gears, Racks & Sprockets",Differentials,5,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
6542a,Technic Gear 16 Tooth with Clutch [Toothed],"Gears, Racks & Sprockets",Clutch Gears,6,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
6542b,Technic Gear 16 Tooth with Clutch [Smooth],"Gears, Racks & Sprockets",Clutch Gears,7,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
6573,"Technic Gear Differential, 24 -16 Tooth with Clutch on Both Sides","Gears, Racks & Sprockets",Differentials,6,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
6574,Technic Gear Rack 1 x 2 with Ball Joints,"Gears, Racks & Sprockets",Racks & Gear Track,9,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
6589,Technic Gear 12 Tooth Bevel,"Gears, Racks & Sprockets",Bevel & Crown Gears,13,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
6592,Technic Gear Rack 1 x 10 with Holes,"Gears, Racks & Sprockets",Racks & Gear Track,10,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
6630,Technic Gear Rack 1 x 8 with Holes,"Gears, Racks & Sprockets",Racks & Gear Track,11,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
69761,Differential Gear - 22 Tooth Bevel with Round Axle Hole,"Gears, Racks & Sprockets",Differentials,7,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
69762,Technic Gear 14 Tooth Bevel with Axle Hole,"Gears, Racks & Sprockets",Bevel & Crown Gears,14,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
69778,Technic Gear 12 Tooth with Axle Hole,"Gears, Racks & Sprockets",Spur Gears,11,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
69779,Technic Gear 20 Tooth with Axle Hole [+ Opening],"Gears, Racks & Sprockets",Spur Gears,12,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
73071,"Technic Gear Differential [Old Style, 28 Teeth]","Gears, Racks & Sprockets",Differentials,8,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
7333,Gear Track Straight 3 x 16,"Gears, Racks & Sprockets",Racks & Gear Track,12,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
7334,Gear Track Curve 90° 17 1/2 x 17 1/2,"Gears, Racks & Sprockets",Racks & Gear Track,13,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
73763,Technic Worm Gear 6M with Axle Hole,"Gears, Racks & Sprockets",Worm & Specialty Gears,10,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
741,Gear Samsonite 14 Tooth,"Gears, Racks & Sprockets",Spur Gears,13,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
742,Gear Samsonite 21 Tooth,"Gears, Racks & Sprockets",Spur Gears,14,52,Technic Gears,Plastic,,Reconstructed from current Technic Gears source using frozen 83-position audit rules
